month,topic_id,topic_weight
2014-08,12,0.02452381263304269
2014-08,13,0.024046657024107503
2014-08,14,0.05468166737872927
2014-08,15,0.0956735102639846
2014-08,16,0.03285915052043197
2014-08,17,0.13854229317630506
2014-08,18,0.05177446751119559
2014-08,19,0.05535595335489439
2014-09,0,0.10289430754849051
2014-09,1,0.04846004080449982
2014-09,2,0.02998523608946938
2014-09,3,0.06703849554947046
2014-09,4,0.030115771659776653
2014-09,5,0.04121452114644222
2014-09,6,0.015656996164657693
2014-09,7,0.03811657566236398
2014-09,8,0.017612639393620233
2014-09,9,0.0230729972705231
2014-09,10,0.01883283841787601
2014-09,11,0.17629113239272756
2014-09,12,0.024961109474848413
2014-09,13,0.04497446245088928
2014-09,14,0.047425158740357555
2014-09,15,0.08012350324888057
2014-09,16,0.04634423981773292
2014-09,17,0.05237196649317281
2014-09,18,0.04464956808337663
2014-09,19,0.04985843959082443
2014-10,0,0.06230351646584284
2014-10,1,0.052745747189782456
2014-10,2,0.08411662970956797
2014-10,3,0.11155569910379162
2014-10,4,0.023257530973799442
2014-10,5,0.03338288119926092
2014-10,6,0.02549198452569175
2014-10,7,0.03980379567592699
2014-10,8,0.033345895332029994
2014-10,9,0.0413492810204464
2014-10,10,0.027547098870656928
2014-10,11,0.14618476670030514
2014-10,12,0.0320789259210411
2014-10,13,0.018691520725098616
2014-10,14,0.04193219545882068
2014-10,15,0.07587956783766364
2014-10,16,0.030691382592200635
2014-10,17,0.025216028827874656
2014-10,18,0.04818933569083487
2014-10,19,0.04623621617936324
2014-11,0,0.0701523899945251
2014-11,1,0.0565862589175805
2014-11,2,0.09612332264642912
2014-11,3,0.1035083725739975
2014-11,4,0.022364416134145526
2014-11,5,0.04754526694549861
2014-11,6,0.015740589470234313
2014-11,7,0.09111767731354745
2014-11,8,0.03636073944726649
2014-11,9,0.006949006298664201
2014-11,10,0.058277669727253525
2014-11,11,0.10278534238142872
2014-11,12,0.021151364925609477
2014-11,13,0.015144338756708347
2014-11,14,0.04424355819477083
2014-11,15,0.08321608369893467
2014-11,16,0.025233654936983922
2014-11,17,0.02925225073467083
2014-11,18,0.03837652808287872
2014-11,19,0.035871168818872146
2014-12,0,0.06889892962413177
2014-12,1,0.09842749993797678
2014-12,2,0.10454765987705755
2014-12,3,0.09869675064508575
2014-12,4,0.03228814762901685
2014-12,5,0.03365937965489836
2014-12,6,0.02006035695695905
2014-12,7,0.03965972822018528
2014-12,8,0.02325411305561043
2014-12,9,0.00794144291430042
2014-12,10,0.045258108349189495
2014-12,11,0.0891740317632543
2014-12,12,0.03595949266735324
2014-12,13,0.013296540621027877
2014-12,14,0.06655485757792985
2014-12,15,0.07729097205791773
2014-12,16,0.018310615180349127
2014-12,17,0.02457523475559863
2014-12,18,0.07101569453297081
2014-12,19,0.03113044397918674
2015-01,0,0.048924619507121715
2015-01,1,0.09971341255269768
2015-01,2,0.07813973666781474
2015-01,3,0.08346488898677651
2015-01,4,0.068153544322099
2015-01,5,0.041443116897155005
2015-01,6,0.04201667658744379
2015-01,7,0.05144739042802076
2015-01,8,0.03468919310525258
2015-01,9,0.006220563270379837
2015-01,10,0.054592385498665186
2015-01,11,0.07815413910203788
2015-01,12,0.023875070774843923
2015-01,13,0.019695997404828296
2015-01,14,0.03682579183806429
2015-01,15,0.08214877776282394
2015-01,16,0.018002048376261626
2015-01,17,0.04055281374222737
2015-01,18,0.08320430027220367
2015-01,19,0.008735532903282446
2015-02,0,0.04125592254576181
2015-02,1,0.0787657482212074
2015-02,2,0.06922645032020235
2015-02,3,0.0738228766984744
2015-02,4,0.05599848684524495
2015-02,5,0.041407932460635226
2015-02,6,0.013947119540602954
2015-02,7,0.06241511562928486
2015-02,8,0.04530666356390914
2015-02,9,0.010211672225610495
2015-02,10,0.06229067131619765
2015-02,11,0.12434425132996602
2015-02,12,0.02391508481536405
2015-02,13,0.028065395288205435
2015-02,14,0.05460752145376386
2015-02,15,0.07238384590492042
2015-02,16,0.023521882505571388
2015-02,17,0.024713417326851228
2015-02,18,0.07347384687012859
2015-02,19,0.02032609513809784
2015-03,0,0.045443705208910376
2015-03,1,0.054222589283366464
2015-03,2,0.09362003884446471
2015-03,3,0.06804427540926863
2015-03,4,0.04409334492397456
2015-03,5,0.09993487388856082
2015-03,6,0.008148742356826314
2015-03,7,0.11678030934829906
2015-03,8,0.01703110530349352
2015-03,9,0.0042809943072314
2015-03,10,0.036111057510251426
2015-03,11,0.09773273492219649
2015-03,12,0.019704486034562985
2015-03,13,0.01854588444778449
2015-03,14,0.047269102415923685
2015-03,15,0.06389150222333763
2015-03,16,0.019782689837768933
2015-03,17,0.0164426858291304
2015-03,18,0.08502322078690001
2015-03,19,0.04389665711774837
2015-04,0,0.06031837105564147
2015-04,1,0.050424189161273246
2015-04,2,0.05232969844182994
2015-04,3,0.09999121039897911
2015-04,4,0.10083585389217642
2015-04,5,0.0813974823135633
2015-04,6,0.015015223817308012
2015-04,7,0.1326130631139339
2015-04,8,0.012993134679437622
2015-04,9,0.0035799474394897766
2015-04,10,0.0264359778080769
2015-04,11,0.06454907553269751
2015-04,12,0.02052048145678138
2015-04,13,0.012480286086807941
2015-04,14,0.04475088481223498
2015-04,15,0.08383695167522372
2015-04,16,0.032789355779925304
2015-04,17,0.025320208460618134
2015-04,18,0.049191640419810424
2015-04,19,0.03062696365419093
2015-05,0,0.054305583721483267
2015-05,1,0.07859198505198127
2015-05,2,0.07345813048154445
2015-05,3,0.10711102335324026
2015-05,4,0.07281490463090198
2015-05,5,0.03725027327004226
2015-05,6,0.008941181995110363
2015-05,7,0.09183969221492673
2015-05,8,0.024407331406172402
2015-05,9,0.005171976987268501
2015-05,10,0.019844582917945806
2015-05,11,0.09261733578118758
2015-05,12,0.020958600770620693
2015-05,13,0.01695830972997596
2015-05,14,0.03208882077381698
2015-05,15,0.09396293415390597
2015-05,16,0.043784257159620074
2015-05,17,0.01994291352522752
2015-05,18,0.0624336064725708
2015-05,19,0.04351655560245723
2015-06,0,0.07217406329938353
2015-06,1,0.07481379648713972
2015-06,2,0.07927864727329151
2015-06,3,0.08171129745861616
2015-06,4,0.0719219793477863
2015-06,5,0.039202395879786814
2015-06,6,0.008579063230456862
2015-06,7,0.055388139007872005
2015-06,8,0.01563180018258449
2015-06,9,0.017016550895610636
2015-06,10,0.049423984428865475
2015-06,11,0.11108995123050205
2015-06,12,0.036994327984985094
2015-06,13,0.01576633031169286
2015-06,14,0.03617847702699745
2015-06,15,0.07233941629023795
2015-06,16,0.03496959845491003
2015-06,17,0.05040839543868768
2015-06,18,0.05489669851430443
2015-06,19,0.02221508725628903
2015-07,0,0.04438261584468547
2015-07,1,0.06340303697750332
2015-07,2,0.07015210746184379
2015-07,3,0.09618523079604199
2015-07,4,0.0483064885125799
2015-07,5,0.10943411429200672
2015-07,6,0.017969816807359772
2015-07,7,0.1836294686272511
2015-07,8,0.014043007626000744
2015-07,9,0.011057583829704717
2015-07,10,0.017252682131400895
2015-07,11,0.06551911720255557
2015-07,12,0.018953788615955702
2015-07,13,0.014924710393699586
2015-07,14,0.04138105670464003
2015-07,15,0.05472156439716148
2015-07,16,0.03991369896771431
2015-07,17,0.029782048205982646
2015-07,18,0.044233069918278516
2015-07,19,0.014754792687633684
2015-08,0,0.060122064763448994
2015-08,1,0.076059144880414
2015-08,2,0.06022386160919473
2015-08,3,0.08492579063196214
2015-08,4,0.04411402042658743
2015-08,5,0.04085049816882218
2015-08,6,0.012378456887810037
2015-08,7,0.10037834188994842
2015-08,8,0.038274599287149914
2015-08,9,0.0091104078810073
2015-08,10,0.04883669565002328
2015-08,11,0.08890321680064998
2015-08,12,0.02072210929367851
2015-08,13,0.035145046490635004
2015-08,14,0.03930228260630207
2015-08,15,0.09402090979733768
2015-08,16,0.0379733279609049
2015-08,17,0.026997950449595538
2015-08,18,0.06226650846980087
2015-08,19,0.019394766054727067
2015-09,0,0.05685401130035286
2015-09,1,0.06038990675416282
2015-09,2,0.07287288081979382
2015-09,3,0.10253827783339413
2015-09,4,0.060399132820279686
2015-09,5,0.07147091739391392
2015-09,6,0.02495335669022797
2015-09,7,0.08467298165077951
2015-09,8,0.03386784694368901
2015-09,9,0.008917769782731002
2015-09,10,0.02415962699743247
2015-09,11,0.06456815955677364
2015-09,12,0.02267953519388869
2015-09,13,0.055828566162903936
2015-09,14,0.0489252669144341
2015-09,15,0.09011166470045724
2015-09,16,0.02941127886107097
2015-09,17,0.02034729249400377
2015-09,18,0.052377430447316894
2015-09,19,0.01465409668239361
2015-10,0,0.0677194325287931
2015-10,1,0.05979901674652163
2015-10,2,0.14262111746885872
2015-10,3,0.11514360306155381
2015-10,4,0.04561475945716985
2015-10,5,0.030792243112315744
2015-10,6,0.010114659755624318
2015-10,7,0.07838377539942179
2015-10,8,0.028527516292613943
2015-10,9,0.009608607491092576
2015-10,10,0.011599640467764436
2015-10,11,0.06403866127819285
2015-10,12,0.028375807541517143
2015-10,13,0.07799422935988717
2015-10,14,0.046985570330647417
2015-10,15,0.06680308844827472
2015-10,16,0.04169322060372551
2015-10,17,0.01145957448222366
2015-10,18,0.04198199682964855
2015-10,19,0.02074347934415316
2015-11,0,0.06713610004977172
2015-11,1,0.05131237663132276
2015-11,2,0.07144002920033046
2015-11,3,0.1228414244296783
2015-11,4,0.031158273065459482
2015-11,5,0.04408189288637565
2015-11,6,0.011431532478868817
2015-11,7,0.06739951313728869
2015-11,8,0.022250418038726415
2015-11,9,0.01633859122168221
2015-11,10,0.04897262907172803
2015-11,11,0.12595267550486489
2015-11,12,0.027499180996974806
2015-11,13,0.06278960630109032
2015-11,14,0.027460933869170333
2015-11,15,0.09853934900999134
2015-11,16,0.0210546951431028
2015-11,17,0.01888254610199462
2015-11,18,0.04547102663116769
2015-11,19,0.01798720623041082
2015-12,0,0.07077338357282152
2015-12,1,0.07279931408440274
2015-12,2,0.061585591788595934
2015-12,3,0.08616533928564983
2015-12,4,0.06406705640114221
2015-12,5,0.0385593002122192
2015-12,6,0.018733111574140374
2015-12,7,0.06564629550202941
2015-12,8,0.0212599984160817
2015-12,9,0.015627568269568345
2015-12,10,0.023450989053614167
2015-12,11,0.10771639381919854
2015-12,12,0.033827274350760606
2015-12,13,0.03529859624431607
2015-12,14,0.05126521103263103
2015-12,15,0.09154751116360686
2015-12,16,0.03290555987769986
2015-12,17,0.011003757297945593
2015-12,18,0.05682034302810901
2015-12,19,0.04094740502546696
2016-01,0,0.06786915016904987
2016-01,1,0.0814396524401011
2016-01,2,0.05607087047015709
2016-01,3,0.09823668536326843
2016-01,4,0.06288591013544427
2016-01,5,0.04144874588586244
2016-01,6,0.016320770088251804
2016-01,7,0.10986728937177478
2016-01,8,0.023613381221841534
2016-01,9,0.009291139966457494
2016-01,10,0.031349371723852985
2016-01,11,0.06919645816857539
2016-01,12,0.029108846645034745
2016-01,13,0.030832115597140632
2016-01,14,0.05348289832274527
2016-01,15,0.09459911383000623
2016-01,16,0.03253937812907449
2016-01,17,0.01912849223844471
2016-01,18,0.048857879756950995
2016-01,19,0.023861850475965965
2016-02,0,0.04158948418654598
2016-02,1,0.07054653102088293
2016-02,2,0.05988016492482259
2016-02,3,0.0734001039108368
2016-02,4,0.04287405738900383
2016-02,5,0.04043102529585325
2016-02,6,0.016147260273198905
2016-02,7,0.048547954097973536
2016-02,8,0.02178106866889209
2016-02,9,0.0184257290295638
2016-02,10,0.033762240233996196
2016-02,11,0.07828317952316526
2016-02,12,0.02668135776999555
2016-02,13,0.05481687707800865
2016-02,14,0.055347105009195985
2016-02,15,0.08838143795986625
2016-02,16,0.10196580881933506
2016-02,17,0.017760263149462992
2016-02,18,0.08397889368723363
2016-02,19,0.025399457972166816
2016-03,0,0.056567474468515594
2016-03,1,0.06766565285709382
2016-03,2,0.0684159132540275
2016-03,3,0.10602316337304238
2016-03,4,0.04816145717122985
2016-03,5,0.03177192698307662
2016-03,6,0.014271631386506865
2016-03,7,0.09557610140350102
2016-03,8,0.010935655964720513
2016-03,9,0.019052842722060634
2016-03,10,0.023378534315672172
2016-03,11,0.10084076971208254
2016-03,12,0.0213320144970448
2016-03,13,0.026874890145402865
2016-03,14,0.07113705461904267
2016-03,15,0.10146327493071156
2016-03,16,0.032777778841093314
2016-03,17,0.02700262188736519
2016-03,18,0.0620594359639921
2016-03,19,0.014691805503818083
2016-04,0,0.08151285979038622
2016-04,1,0.07426496528192456
2016-04,2,0.049483207604750515
2016-04,3,0.08964902306365027
2016-04,4,0.07818043310140892
2016-04,5,0.057670456405927197
2016-04,6,0.01608931218003462
2016-04,7,0.05947281301586642
2016-04,8,0.022477369543398403
2016-04,9,0.0031016144580725906
2016-04,10,0.027549214984537714
2016-04,11,0.06462399666160072
2016-04,12,0.020295550659198615
2016-04,13,0.04175493858687051
2016-04,14,0.038441711375745174
2016-04,15,0.10492434884861386
2016-04,16,0.05735416572476739
2016-04,17,0.029876142276236015
2016-04,18,0.06088698702623574
2016-04,19,0.022390889410774422
2016-05,0,0.05167073427209447
2016-05,1,0.07710062509340208
2016-05,2,0.05020083703309751
2016-05,3,0.11214088898306833
2016-05,4,0.03118345558734217
2016-05,5,0.024786342859353907
2016-05,6,0.01585957272396566
2016-05,7,0.04403670027871123
2016-05,8,0.03862425922563313
2016-05,9,0.006663387471262801
2016-05,10,0.07048143558963464
2016-05,11,0.07259100616691191
2016-05,12,0.014763398318068714
2016-05,13,0.0334024565579354
2016-05,14,0.03389754889194147
2016-05,15,0.10061479648641827
2016-05,16,0.055013987190267094
2016-05,17,0.042879727283403835
2016-05,18,0.08345804400698814
2016-05,19,0.040630795980499415
2016-06,0,0.04409975833384552
2016-06,1,0.07911998953057246
2016-06,2,0.0843377682981118
2016-06,3,0.0964622069643395
2016-06,4,0.037125708052361164
2016-06,5,0.03142531555778509
2016-06,6,0.021885647750975765
2016-06,7,0.056177331941792814
2016-06,8,0.028508898166962997
2016-06,9,0.02291671498788494
2016-06,10,0.035432360771691374
2016-06,11,0.0781209346892604
2016-06,12,0.03673068513382856
2016-06,13,0.04123270884679141
2016-06,14,0.07650125913382395
2016-06,15,0.09688437362828452
2016-06,16,0.03646972994487844
2016-06,17,0.019775383807488982
2016-06,18,0.04515551560335699
2016-06,19,0.03163770885596324
2016-07,0,0.07891530591122077
2016-07,1,0.05331129189870721
2016-07,2,0.10416960256919881
2016-07,3,0.10012467004521301
2016-07,4,0.03621510086718688
2016-07,5,0.03633340832842573
2016-07,6,0.015302605805184232
2016-07,7,0.045663209874991756
2016-07,8,0.014583603684277602
2016-07,9,0.016892558619756
2016-07,10,0.014618712817853733
2016-07,11,0.10904726055918555
2016-07,12,0.022563742695115067
2016-07,13,0.023174411752801667
2016-07,14,0.044355901385151136
2016-07,15,0.12482087693545707
2016-07,16,0.04677078216948325
2016-07,17,0.0084276420871776
2016-07,18,0.07220424194999366
2016-07,19,0.032505070043619265
2016-08,0,0.046537318997894
2016-08,1,0.03942234148072088
2016-08,2,0.03649496862291301
2016-08,3,0.09127951616340883
2016-08,4,0.07632100720014216
2016-08,5,0.040207229531501125
2016-08,6,0.003861518435816636
2016-08,7,0.06575522422795789
2016-08,8,0.00420791769492084
2016-08,9,0.01859957690741848
2016-08,10,0.025264576940463218
2016-08,11,0.08330957545951388
2016-08,12,0.02714576412613573
2016-08,13,0.05859378675467435
2016-08,14,0.06440458511541865
2016-08,15,0.11359157249711371
2016-08,16,0.12012529854590831
2016-08,17,0.031220711574401337
2016-08,18,0.044044917184339845
2016-08,19,0.009612592539337187
2016-09,0,0.0749272213619619
2016-09,1,0.030316203589677317
2016-09,2,0.09069107232481015
2016-09,3,0.06813501506921396
2016-09,4,0.031510136152027655
2016-09,5,0.07283631259280271
2016-09,6,0.012212137365930653
2016-09,7,0.03520693389859253
2016-09,8,0.01441639666093164
2016-09,9,0.028705751619197174
2016-09,10,0.020857094910008436
2016-09,11,0.0414957222937057
2016-09,12,0.019355560076497656
2016-09,13,0.07587071716231719
2016-09,14,0.06145177162384377
2016-09,15,0.1044376351779542
2016-09,16,0.13530291620651147
2016-09,17,0.012797896638281278
2016-09,18,0.0601274842306218
2016-09,19,0.009346021045112871
2016-10,0,0.04809318643947449
2016-10,1,0.03774593851608881
2016-10,2,0.06629237896775259
2016-10,3,0.08586065354141524
2016-10,4,0.06021595913514604
2016-10,5,0.03627852738833126
2016-10,6,0.005468789852765903
2016-10,7,0.04596879424821537
2016-10,8,0.013725022227176106
2016-10,9,0.01161155167190325
2016-10,10,0.010115177814139776
2016-10,11,0.11611783735343212
2016-10,12,0.02845269866966989
2016-10,13,0.06130745224797672
2016-10,14,0.056773811746293
2016-10,15,0.1293130050256445
2016-10,16,0.08154420086702054
2016-10,17,0.017977564059303952
2016-10,18,0.04505270420615807
2016-10,19,0.04208474602209252
2016-11,0,0.050232381854874865
2016-11,1,0.04469555792181394
2016-11,2,0.07533687430492378
2016-11,3,0.07934461056349351
2016-11,4,0.038387726631659444
2016-11,5,0.06285685485795973
2016-11,6,0.014233811574874501
2016-11,7,0.042592571076329265
2016-11,8,0.012118590609708147
2016-11,9,0.008184452982897128
2016-11,10,0.04255771524950672
2016-11,11,0.10194004090470368
2016-11,12,0.02952611002431914
2016-11,13,0.04995371093034245
2016-11,14,0.02712079110339723
2016-11,15,0.12441446563144147
2016-11,16,0.10648019883423024
2016-11,17,0.010180197506430587
2016-11,18,0.04884905550446437
2016-11,19,0.030994281932629802
2016-12,0,0.028441884677092362
2016-12,1,0.04176893873455224
2016-12,2,0.10204668569557465
2016-12,3,0.07465269795947917
2016-12,4,0.03459246186330397
2016-12,5,0.09783252172843043
2016-12,6,0.013037082470268373
2016-12,7,0.03876621956752228
2016-12,8,0.016895577603049813
2016-12,9,0.010513259413843158
2016-12,10,0.030388745620212425
2016-12,11,0.06147644731315099
2016-12,12,0.0198121375108075
2016-12,13,0.040764324931340405
2016-12,14,0.0645623490694806
2016-12,15,0.09456944097790573
2016-12,16,0.161729123137717
2016-12,17,0.00391335458919295
2016-12,18,0.04868556159970415
2016-12,19,0.01555118553737181
2017-01,0,0.05121564893848271
2017-01,1,0.06328565380661894
2017-01,2,0.11519779261804473
2017-01,3,0.09971343957171147
2017-01,4,0.03120727949018174
2017-01,5,0.07932573886471356
2017-01,6,0.00956350312068355
2017-01,7,0.07051842227241224
2017-01,8,0.01892915152222074
2017-01,9,0.015575650958921335
2017-01,10,0.013652042410508824
2017-01,11,0.06684157184759618
2017-01,12,0.025507329100668556
2017-01,13,0.046038031958167976
2017-01,14,0.04154794972249243
2017-01,15,0.09155270644750373
2017-01,16,0.055257903789871596
2017-01,17,0.02826257929565866
2017-01,18,0.05568996651137562
2017-01,19,0.021117637752165488
2017-02,0,0.0629441620528965
2017-02,1,0.04275859613324005
2017-02,2,0.08864506523326737
2017-02,3,0.06909013758586321
2017-02,4,0.023835732859174164
2017-02,5,0.14126343267150143
2017-02,6,0.009135877792830314
2017-02,7,0.05917515375482237
2017-02,8,0.024117610452403414
2017-02,9,0.026608677699065594
2017-02,10,0.03332854960585256
2017-02,11,0.08008888265292187
2017-02,12,0.025511430587704602
2017-02,13,0.034340744884409864
2017-02,14,0.03799092402132849
2017-02,15,0.11198095256302582
2017-02,16,0.031738750861239
2017-02,17,0.017382281203417116
2017-02,18,0.051861382636514526
2017-02,19,0.02820165474852187
2017-03,0,0.07323835764731024
2017-03,1,0.0375525333114024
2017-03,2,0.07673657566971874
2017-03,3,0.10165891351162662
2017-03,4,0.04512011091899833
2017-03,5,0.08561148195391709
2017-03,6,0.010992360201703572
2017-03,7,0.0331452296813799
2017-03,8,0.01586807226599938
2017-03,9,0.01826660622201381
2017-03,10,0.04609613018365166
2017-03,11,0.11241907014547171
2017-03,12,0.02974987551833421
2017-03,13,0.04399540941437267
2017-03,14,0.04900657879907252
2017-03,15,0.10328574210787102
2017-03,16,0.0467059643968618
2017-03,17,0.013857178277818504
2017-03,18,0.03951217788408504
2017-03,19,0.017181631888391027
2017-04,0,0.0646444320688645
2017-04,1,0.03529684612486681
2017-04,2,0.023595800279423634
2017-04,3,0.1130162084379
2017-04,4,0.019627253673021865
2017-04,5,0.11088129899437234
2017-04,6,0.009860049920140168
2017-04,7,0.04673762831030589
2017-04,8,0.009283757983268784
2017-04,9,0.0068286522198478476
2017-04,10,0.04569307273647122
2017-04,11,0.07310642978347862
2017-04,12,0.028946743721070506
2017-04,13,0.1737513065184398
2017-04,14,0.03275051526767675
2017-04,15,0.09847990940217788
2017-04,16,0.034941001912365446
2017-04,17,0.02196893867393756
2017-04,18,0.038230002837213665
2017-04,19,0.012360151135156719
2017-05,0,0.04703742143650165
2017-05,1,0.04369040008175565
2017-05,2,0.08044353969552545
2017-05,3,0.050698825744165454
2017-05,4,0.08623546212731811
2017-05,5,0.14429650607027997
2017-05,6,0.00553378573369912
2017-05,7,0.09061587476532014
2017-05,8,0.016209268172123953
2017-05,9,0.01178844918394109
2017-05,10,0.023327799058535492
2017-05,11,0.05605559305298615
2017-05,12,0.02827585138428713
2017-05,13,0.03803815539234724
2017-05,14,0.031040454308994457
2017-05,15,0.09486841768066605
2017-05,16,0.020909815231287116
2017-05,17,0.03456398727390642
2017-05,18,0.07750579157815243
2017-05,19,0.018864602028206914
2017-06,0,0.09453496283746801
2017-06,1,0.047312813846912764
2017-06,2,0.048924275959476814
2017-06,3,0.06850044144730635
2017-06,4,0.10679302987059996
2017-06,5,0.06882462275586756
2017-06,6,0.011936364324730856
2017-06,7,0.06792577982945161
2017-06,8,0.011083084505363976
2017-06,9,0.012892358808671458
2017-06,10,0.03272223227447536
2017-06,11,0.13576244842735885
2017-06,12,0.02288467672514394
2017-06,13,0.04937487223724402
2017-06,14,0.04528606318159182
2017-06,15,0.10180140855321829
2017-06,16,0.021850071807221722
2017-06,17,0.005372779108235507
2017-06,18,0.03604861556582891
2017-06,19,0.010169097933832165
2017-07,0,0.06069598831108274
2017-07,1,0.07132446985929608
2017-07,2,0.08092367032447124
2017-07,3,0.0695986998828335
2017-07,4,0.0731993428152995
2017-07,5,0.06530722434616061
2017-07,6,0.01608945565516248
2017-07,7,0.07507667051550744
2017-07,8,0.0162729669534458
2017-07,9,0.014380476337149072
2017-07,10,0.024341935464740744
2017-07,11,0.08705954375260447
2017-07,12,0.027442988894798348
2017-07,13,0.027558175605787667
2017-07,14,0.05921641186060868
2017-07,15,0.1280217140446556
2017-07,16,0.04099296766933041
2017-07,17,0.007347764601064543
2017-07,18,0.035580828594976986
2017-07,19,0.019568704511024073
2017-08,0,0.059235145669344236
2017-08,1,0.06949024607282835
2017-08,2,0.07798383457675606
2017-08,3,0.05130080988630218
2017-08,4,0.052291622775122795
2017-08,5,0.08070487992142698
2017-08,6,0.03868400589648888
2017-08,7,0.10639144121152522
2017-08,8,0.008291763724714057
2017-08,9,0.009321331103278077
2017-08,10,0.01517974497727693
2017-08,11,0.07471638540643011
2017-08,12,0.025199517988576718
2017-08,13,0.03312239635243124
2017-08,14,0.06544046417580539
2017-08,15,0.08521252781149449
2017-08,16,0.03043463142738339
2017-08,17,0.01240448026660781
2017-08,18,0.07909002921955766
2017-08,19,0.025504741536649413
2017-09,0,0.035579431582122005
2017-09,1,0.05164206265223812
2017-09,2,0.05500192226141513
2017-09,3,0.038842243428693746
2017-09,4,0.05942358881595545
2017-09,5,0.06824293220297172
2017-09,6,0.021617584479934872
2017-09,7,0.07246821025235393
2017-09,8,0.017148992966791152
2017-09,9,0.043075253099715737
2017-09,10,0.02829100778032629
2017-09,11,0.09711040972156611
2017-09,12,0.03796184816285195
2017-09,13,0.02911708863362506
2017-09,14,0.04095553508387538
2017-09,15,0.11626612393771864
2017-09,16,0.028195683312270667
2017-09,17,0.023217178843838185
2017-09,18,0.07842879675881843
2017-09,19,0.05741410602291745
2017-10,0,0.030803074782031366
2017-10,1,0.029366540421004533
2017-10,2,0.04105047411099185
2017-10,3,0.05701762554891306
2017-10,4,0.03976094254068301
2017-10,5,0.07813985725820317
2017-10,6,0.010029175469897471
2017-10,7,0.0862355610781541
2017-10,8,0.007673337740771347
2017-10,9,0.03219668979195744
2017-10,10,0.030083497197697016
2017-10,11,0.12892467614357803
2017-10,12,0.03486707217230425
2017-10,13,0.04416487864836641
2017-10,14,0.03903224477067918
2017-10,15,0.1255821356180852
2017-10,16,0.031511875066198326
2017-10,17,0.028670218587514236
2017-10,18,0.04789260339551628
2017-10,19,0.07699751965745369
2017-11,0,0.033179593354859434
2017-11,1,0.08389023072181936
2017-11,2,0.039735782868266886
2017-11,3,0.051515241394475504
2017-11,4,0.12594729943294622
2017-11,5,0.04934213698446704
2017-11,6,0.057287611896907724
2017-11,7,0.05051143768341236
2017-11,8,0.01249172981008897
2017-11,9,0.007510301714163091
2017-11,10,0.03454358519769766
2017-11,11,0.046619609473606785
2017-11,12,0.02751441280854193
2017-11,13,0.03311419880728084
2017-11,14,0.03005805263182573
2017-11,15,0.14458452836092245
2017-11,16,0.019170782457799445
2017-11,17,0.015506879006528782
2017-11,18,0.11378582601214375
2017-11,19,0.023690759382246084
2017-12,0,0.041045641927091925
2017-12,1,0.04312655539931338
2017-12,2,0.15159451532101845
2017-12,3,0.04921207388031712
2017-12,4,0.08924112478419052
2017-12,5,0.11169366547021779
2017-12,6,0.028797809452235774
2017-12,7,0.03647621643654097
2017-12,8,0.040316118024856074
2017-12,9,0.006127642314711569
2017-12,10,0.023313526636729927
2017-12,11,0.05096870396776036
2017-12,12,0.023784121040199894
2017-12,13,0.033243824929646205
2017-12,14,0.0641037024023296
2017-12,15,0.12001292450447187
2017-12,16,0.012411042300119593
2017-12,17,0.023006621162369807
2017-12,18,0.04148066985126318
2017-12,19,0.010043500194615898
2018-01,0,0.04832323045511376
2018-01,1,0.06367420988881249
2018-01,2,0.11503751348116209
2018-01,3,0.039948949244486665
2018-01,4,0.04581249547260977
2018-01,5,0.06966086722173088
2018-01,6,0.010097474553087854
2018-01,7,0.06430980609279563
2018-01,8,0.05879779391009111
2018-01,9,0.04339611956236935
2018-01,10,0.037093521641438316
2018-01,11,0.047015664385628764
2018-01,12,0.02994871705209653
2018-01,13,0.03507621954536963
2018-01,14,0.07012462273808007
2018-01,15,0.08680481196250989
2018-01,16,0.01135095204661758
2018-01,17,0.012280891875692514
2018-01,18,0.10035864949489857
2018-01,19,0.01088748937540845
2018-02,0,0.047049671178713906
2018-02,1,0.07609490273564816
2018-02,2,0.12920223073976042
2018-02,3,0.04935876908516758
2018-02,4,0.01468638002606664
2018-02,5,0.048302504964455546
2018-02,6,0.02163451307123124
2018-02,7,0.04904026440976259
2018-02,8,0.03214626230960897
2018-02,9,0.05346323962499804
2018-02,10,0.02226842553675364
2018-02,11,0.058958727780162784
2018-02,12,0.028485067079374784
2018-02,13,0.033211516732704637
2018-02,14,0.04959589298978705
2018-02,15,0.10960909893283881
2018-02,16,0.07538969809042731
2018-02,17,0.012218671738626575
2018-02,18,0.077041840042235
2018-02,19,0.012242322931676373
2018-03,0,0.0560764914718404
2018-03,1,0.08920198820488542
2018-03,2,0.08009813289377325
2018-03,3,0.0440405830605385
2018-03,4,0.09321600236253196
2018-03,5,0.03849702130867797
2018-03,6,0.010140806733845176
2018-03,7,0.04368367110422847
2018-03,8,0.014573033811635579
2018-03,9,0.04562031060718607
2018-03,10,0.03248421758771084
2018-03,11,0.03752954680826697
2018-03,12,0.02186276785117461
2018-03,13,0.022833543654646227
2018-03,14,0.038992123786439035
2018-03,15,0.11956393385047082
2018-03,16,0.11498759718537922
2018-03,17,0.015433754613549826
2018-03,18,0.06660549480579497
2018-03,19,0.01455897829742475
2018-04,0,0.06575377727836525
2018-04,1,0.047073946854331764
2018-04,2,0.05961667640823814
2018-04,3,0.096667793518123
2018-04,4,0.042193720660161284
2018-04,5,0.07074359277478853
